username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T17:26:20.000Z,"Tied it up with a dunk! A round of applause for our Drag x Drive competitors 
 
Day 1 of Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6015qSNoV",264,180,1369,66,250692
wealthium0,2025-04-03T17:26:33.000Z,Special olympics?,2,0,78,0,5227
MtroX207,2025-04-03T17:41:48.000Z,Wow nice,0,0,0,0,3007
Witchypink19,2025-04-03T17:26:39.000Z,Wow ,0,0,0,0,2717
BitBullVault,2025-04-03T17:30:38.000Z,Let’s gooo ,0,0,0,0,3289
YorchTorchGames,2025-04-03T17:27:50.000Z,"Hey Nintendo,

Drop the price.

We won't buy your games for $70-$90.

We won't buy your upgrade packs for games we already bought.",18,3,109,0,6031
TheSkaggs,2025-04-03T19:58:54.000Z,I think I downloaded the wrong Rocket League,0,0,25,0,1803
thebeanguy445,2025-04-04T00:40:59.000Z,Finally Joe Swanson Rocket League,0,0,15,0,1090
STRIMANDO,2025-04-04T01:51:44.000Z,Drop the price,0,0,13,0,1081
Feld2K,2025-04-04T01:46:33.000Z,#droptheprice,0,0,10,0,551
BrokenSword25,2025-04-04T11:20:48.000Z,This is what you’re deciding to release with the Switch 2? Really? Glad Ryujinx exists…,0,0,5,0,427
EvanMcGrath,2025-04-04T09:20:13.000Z,"No one on earth wants to play handicapped basketball with an awkward skinny, vertical mouse. It's impossible to think that an already stupid, half of a misshapen controller should have mouse functionality, and you should pretend to be disabled! MAXIMUM STUPIDITY!",2,0,4,0,400
derGarst,2025-04-04T11:55:53.000Z,What in the actual a** I'm seeing....,0,0,3,0,265
Rusty_01_91,2025-04-03T17:29:53.000Z,Looks like it better be free,0,0,0,0,66
geekcommentator,2025-04-03T20:05:57.000Z,NaN,0,0,0,0,2017
RaphtaliaI,2025-04-03T17:42:40.000Z,Drop the Price,0,0,0,0,169
virtualreiality,2025-04-03T17:26:33.000Z,lower the prices,2,0,53,0,1859
SexykcaB,2025-04-03T17:27:40.000Z,"This game looks uncomfortable to play ngl.
It’s a gimmick game meant to sell a gimmick.",2,0,50,0,2141
radialexplosion,2025-04-03T18:45:09.000Z,I’m sorry but this game doesn’t look like a Nintendo game to me. Why is it so colorless?? What happened to making characters? This could’ve been as appealing as arms was back in the switch launch if it had livelier environments and characters.,7,0,25,0,1499
MtroX207,2025-04-03T17:41:48.000Z,Wow nice,0,0,0,0,3007
Witchypink19,2025-04-03T17:26:39.000Z,Wow ,0,0,0,0,2717
BitBullVault,2025-04-03T17:30:38.000Z,Let’s gooo ,0,0,0,0,3289
YorchTorchGames,2025-04-03T17:27:50.000Z,"Hey Nintendo,

Drop the price.

We won't buy your games for $70-$90.

We won't buy your upgrade packs for games we already bought.",18,3,109,0,6031
TheSkaggs,2025-04-03T19:58:54.000Z,I think I downloaded the wrong Rocket League,0,0,25,0,1803
thebeanguy445,2025-04-04T00:40:59.000Z,Finally Joe Swanson Rocket League,0,0,15,0,1090
STRIMANDO,2025-04-04T01:51:44.000Z,Drop the price,0,0,13,0,1081
Feld2K,2025-04-04T01:46:33.000Z,#droptheprice,0,0,10,0,551
BrokenSword25,2025-04-04T11:20:48.000Z,This is what you’re deciding to release with the Switch 2? Really? Glad Ryujinx exists…,0,0,5,0,427
EvanMcGrath,2025-04-04T09:20:13.000Z,"No one on earth wants to play handicapped basketball with an awkward skinny, vertical mouse. It's impossible to think that an already stupid, half of a misshapen controller should have mouse functionality, and you should pretend to be disabled! MAXIMUM STUPIDITY!",2,0,4,0,400
derGarst,2025-04-04T11:55:53.000Z,What in the actual a** I'm seeing....,0,0,3,0,265
Rusty_01_91,2025-04-03T17:29:53.000Z,Looks like it better be free,0,0,0,0,66
geekcommentator,2025-04-03T20:05:57.000Z,NaN,0,0,0,0,2017
RaphtaliaI,2025-04-03T17:42:40.000Z,Drop the Price,0,0,0,0,169
virtualreiality,2025-04-03T17:26:33.000Z,lower the prices,2,0,53,0,1859
SexykcaB,2025-04-03T17:27:40.000Z,"This game looks uncomfortable to play ngl.
It’s a gimmick game meant to sell a gimmick.",2,0,50,0,2141
radialexplosion,2025-04-03T18:45:09.000Z,I’m sorry but this game doesn’t look like a Nintendo game to me. Why is it so colorless?? What happened to making characters? This could’ve been as appealing as arms was back in the switch launch if it had livelier environments and characters.,7,0,25,0,1499
KickchefSanji,2025-04-03T17:27:45.000Z,Drop the prices. 80 isn't worth the gamr,0,0,23,0,785
GoodGuyGuardian,2025-04-03T17:30:00.000Z,See nobody’s gonna buy your game because it’s too expensive,0,0,21,0,1035
ThinkCait,2025-04-03T17:30:22.000Z,Drop the price at 70 $ and mske welcome tour for free,2,0,19,0,1163
CheeseMcButt,2025-04-03T17:30:00.000Z,"I'm not sure this has enough depth and content to warrant a purchase, especially if it's $70 or god forbid $80",0,0,18,0,913
TigTheSlow,2025-04-03T18:59:23.000Z,This game meant to represent me after I sell my legs to buy one switch 2 game.,0,0,14,0,971
BraveGallade,2025-04-03T17:32:00.000Z,drop the price,0,0,7,0,594
RichieJR06,2025-04-04T01:20:54.000Z,We got wheelchair basketball before GTA 6.,5,0,5,0,224
MachoHonkler,2025-04-03T23:41:47.000Z,can we pls get the transgender indigenous disabled black grandma skin unlocked on release day ?,0,0,4,0,204
Ombrazur,2025-04-03T18:24:08.000Z,"During the live I saw a comment saying 'Hey I know this game,it's Woket League !"" and even if I don't think it's a 'woke game' (because the wheelchair make sense for the gameplay feature) the comment really makes me laugh ",0,0,4,0,737
LypeDeMelo,2025-04-03T19:01:53.000Z,Drop the price,0,0,4,0,232
AmoyensisAlvin,2025-04-05T15:11:39.000Z,"A gloomy, wheelchair-themed game… wow, what a thrill. This was Nintendo’s big idea? I can totally see where all the creative energy went—straight into figuring out the price tag.",0,0,4,0,53
VraarGaming,2025-04-04T00:18:39.000Z,this would be cool as a VR game,0,0,3,0,211
ChenCi00369701,2025-04-03T17:31:31.000Z,rise the price,0,0,3,0,598
soysaucer__,2025-04-03T19:15:18.000Z,"DROP THE PRICES STOP WITH THIS BULLSHIT, WHO EVEN THOUGHT 80 AND 90 DOLLAR GAME WOULD BE A GOOD IDEA",0,0,3,0,71
