username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T15:43:41.000Z,"Metroid Prime 4: Beyond Nintendo Switch 2 Edition  Joy-Con 2 mouse controls
 
Day 1 of the Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6010qS0Gu",378,1421,8958,612,1345506
basedtweetsonly,2025-04-03T15:44:51.000Z,NaN,2,15,706,11,12762
TheLostGlitches,2025-04-03T16:45:02.000Z,So cool to have mouse controls on the Switch 2!,0,0,41,0,7424
CryptoeJammin,2025-04-03T15:43:55.000Z,Woah this looks AWESOME!  ,0,0,13,0,4663
CryptoeJammin,2025-04-03T15:44:06.000Z,Who’s playing ?!?,2,0,7,0,5133
BitBullVault,2025-04-03T16:03:18.000Z,This is amazing ,0,0,4,0,5135
Witchypink19,2025-04-03T16:36:10.000Z,,0,0,0,0,2334
BirdKICKerBing,2025-04-03T15:48:27.000Z,Drop the prices you fucks.,6,2,132,0,4753
TRIPSTER0,2025-04-03T23:10:40.000Z,"Is this a Gamecube port?
Looks like a Gamecube game",25,6,66,2,8008
ArbiterSkyward,2025-04-03T16:09:33.000Z,Mouse controls look so unintuitive and it looks like more work for less control of your aim.,11,0,73,2,18956
Teeegra,2025-04-03T15:58:06.000Z,"No OLED, $80 Games , ... ",4,0,61,0,5012
YorchTorchGames,2025-04-03T15:46:16.000Z,"Hey Nintendo,

What's the next step in the Metroid series?

Charging players per area unlocked in a Metroid game?

Charging players per weapon or power-up acquired?",17,2,56,0,6487
basedtweetsonly,2025-04-03T15:44:51.000Z,NaN,2,15,706,11,12762
TheLostGlitches,2025-04-03T16:45:02.000Z,So cool to have mouse controls on the Switch 2!,0,0,41,0,7424
CryptoeJammin,2025-04-03T15:43:55.000Z,Woah this looks AWESOME!  ,0,0,13,0,4663
CryptoeJammin,2025-04-03T15:44:06.000Z,Who’s playing ?!?,2,0,7,0,5133
BitBullVault,2025-04-03T16:03:18.000Z,This is amazing ,0,0,4,0,5135
Witchypink19,2025-04-03T16:36:10.000Z,,0,0,0,0,2334
BirdKICKerBing,2025-04-03T15:48:27.000Z,Drop the prices you fucks.,6,2,132,0,4753
TRIPSTER0,2025-04-03T23:10:40.000Z,"Is this a Gamecube port?
Looks like a Gamecube game",25,6,66,2,8008
ArbiterSkyward,2025-04-03T16:09:33.000Z,Mouse controls look so unintuitive and it looks like more work for less control of your aim.,11,0,73,2,18956
Teeegra,2025-04-03T15:58:06.000Z,"No OLED, $80 Games , ... ",4,0,61,0,5012
YorchTorchGames,2025-04-03T15:46:16.000Z,"Hey Nintendo,

What's the next step in the Metroid series?

Charging players per area unlocked in a Metroid game?

Charging players per weapon or power-up acquired?",17,2,56,0,6487
JP_Bongiovanni,2025-04-03T15:45:10.000Z,the ergonomics of this don't look good to me.,6,0,57,2,13700
sycamoressource,2025-04-03T15:44:14.000Z,"Can’t lie, this looks like an Xbox One game",29,2,47,0,16411
AlwaysAzores,2025-04-03T19:07:36.000Z,I can do this emulating on pc,6,0,44,0,7459
w_Curse,2025-04-03T16:42:48.000Z,Is it just me or does it look like the mouse mode has got terrible ADS flow/movement,2,0,38,0,4326
SpawnYaard,2025-04-03T15:55:27.000Z,It would be nice if we could use our own mouse!,4,0,26,0,12297
AlJR86,2025-04-03T16:29:34.000Z,"I don’t wanna be a dick but it looks shit, like seriously.",5,0,14,0,1655
meganitro123,2025-04-04T12:48:04.000Z,Honestly I don’t even care if I have to pay 90 dollars for it I’m all for Metroid Prime 4 so sign me the fuck up,2,0,13,0,4073
AesirMalos,2025-04-04T00:23:52.000Z,We need a Prime Hunters style Multiplayer in this game!!! ,0,0,8,0,1837
ebev91,2025-04-03T21:50:45.000Z,MP2 & 3 when?,0,0,7,0,2599
Toboinetsu,2025-04-03T17:11:14.000Z,This is definitely COD ready,0,0,5,0,5354
YoHoeOnMaDick,2025-04-03T19:44:10.000Z,Drop the Price.,0,0,5,0,597
PacomeSrt,2025-04-03T18:26:26.000Z,"Tell me you don’t know how to play with a mouse without telling me.

Great option though",0,0,3,0,1265
Luffygearmonger,2025-04-04T20:31:21.000Z,Okay I forgive Nintendo just for Metroid prime 4 ,0,0,3,0,931
5284Ct,2025-04-03T19:58:20.000Z,wow...looks great guys.....,0,0,2,0,988
paul_huangsta,2025-04-04T10:44:26.000Z,Dumb gimmicks,0,0,2,0,412
GladeRiven,2025-04-05T05:57:51.000Z,Totes honest curious how well the JoyCon 2 dual mouse would work with my PC.,0,0,2,0,967
AlexLeak__,2025-04-03T22:02:45.000Z,C'est un Metroid Prime ou je rêve ?,2,0,2,0,474
BahuNader,2025-04-03T15:44:52.000Z,Do you think Nintendo will experience a Wii U level of fumble due to pricing their games at 80-90 dollars? #NintendoSwitch2,15,0,2,3,4156
realBasedSchizo,2025-04-04T08:22:34.000Z,Do we have to pay an upgrade fee to use the joy-con 2 mouse controls?,0,0,2,0,1017
HercuSteveO,2025-04-03T15:49:38.000Z,My summer is looking brighter!,0,0,0,0,4872
critictheright,2025-04-05T13:57:01.000Z,Drop the price optimize the game,0,0,0,0,297
DoceViida,2025-04-04T00:42:46.000Z,Awesome!!!,0,0,0,0,14
XsyLocke,2025-04-03T15:46:04.000Z,"The people you get to play your games and show them off, DO NOT KNOW HOW TO PLAY GAMES. Looks like a doom knock off… I’ll save my $",0,0,0,0,47
traphique,2025-04-04T13:57:44.000Z,This I cool and all but we can admit it’s mid.. mouse to joycon isn’t innovation it’s a mere perk of the systems design…,0,0,0,0,958
32DaCrow,2025-04-05T04:14:00.000Z,perfect,0,0,0,0,7
Mathilda4991,2025-04-04T00:50:24.000Z,Like we have a desk in our living rooms Greedtendo,0,0,0,0,16
GiddyOnGaming,2025-04-05T01:46:54.000Z,"Ever since I found out about them removing the light source of the projectiles in Metroid Prime Remastered, I can't help but be bothered by the fact that the projectiles don't cast light on the world at all.",0,0,0,0,88
Siscobeast,2025-04-03T17:04:21.000Z,Mario paint when?,0,0,0,0,85
Zolarisss,2025-04-03T15:52:42.000Z,Do a new Metroid prime hunters. The multiplayer on that game was fun AF.,0,0,0,0,282
crowdeacon,2025-04-03T16:32:18.000Z,Would prefer a standard mouse as an accessory honestly.,2,0,0,0,631
