username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-03-13T19:32:01.000Z,What is your iPhone’s battery health?,1260,593,6534,476,1864228
Tarzan_CFC,2025-03-13T22:06:40.000Z,One word for me? ,50,6,246,15,37306
Senpai_o1,2025-03-14T15:16:36.000Z,,0,0,2,0,622
wfokey,2025-03-14T06:18:37.000Z,Na android I de use iPhone na only for picture,0,0,0,0,1815
JoshElzzz,2025-03-13T22:54:15.000Z,Does anyone really believe it's still 100%? Isn't it funny how it stays 100% for over 6 months then drops 5-8% in the following 6?,10,3,197,0,16355
MichaelRealReed,2025-03-13T19:40:23.000Z,Not happy with it tbh,33,0,95,4,47867
zenitsuu28,2025-03-13T23:04:59.000Z,The iPhone 16 is the best battery ever .,6,0,80,2,12966
MichaelRealReed,2025-03-13T19:40:23.000Z,Not happy with it tbh,33,0,95,4,47867
zenitsuu28,2025-03-13T23:04:59.000Z,The iPhone 16 is the best battery ever .,6,0,80,2,12966
erick_lindberg_,2025-03-13T21:32:36.000Z,I feel like mine is doing pretty good comparatively to others. 15 pro max,3,0,61,0,9386
tslecomte,2025-03-13T20:19:32.000Z,"I still say I hit the Apple Battery Lotto.

iPhone 14 Pro.

Bought Nov 17, 2022.

Very lucky…  ",7,0,52,2,28883
ManmohitSandhu,2025-03-13T19:36:17.000Z,What’s your secret of having 100% health at 197 cycle count?,11,0,38,7,20754
Lukian_777,2025-03-13T22:54:43.000Z,NaN,0,0,33,0,2425
sorryimscience,2025-03-13T20:09:47.000Z,100% since launch,0,0,29,0,7154
mercAdonis_,2025-03-13T19:54:04.000Z,like new! a month and 9 days with my 16 Pro Max,5,0,28,2,11778
Adeomo_ola,2025-03-14T07:49:24.000Z,Is going ,5,3,20,0,9657
SylvisionXI,2025-03-13T19:49:21.000Z,iPhone XR.,3,0,14,0,9517
HighMileTeslaY,2025-03-13T20:57:13.000Z,Not so good.,2,0,11,0,3095
ckjlbb,2025-03-13T20:34:26.000Z,Good.,4,0,9,2,17280
pipcommander_fx,2025-03-14T11:08:27.000Z,NaN,2,0,9,0,3197
br_anlee,2025-03-14T14:46:11.000Z,100% only because I limit the charge to 80% like how Tesla recommends their cars. It works!,0,0,8,3,2163
gothicrocknroll,2025-03-14T03:23:29.000Z,"iPhone 16PM 

100% battery

Cycle count: 110",0,0,7,0,1108
tadeas373,2025-03-13T20:12:06.000Z,"iPhone 13 mini, I have it for a year and a half. Is it good?",3,0,22,0,3251
DustyChargers,2025-03-13T20:50:12.000Z,15 Pro 256GB Natural Titanium,0,0,15,0,1510
uarojas,2025-03-13T20:16:55.000Z,"It can still last another year and a half, right? (My elbow hurts just thinking about changing the battery) ",2,0,9,0,1390
dammielaare,2025-03-28T00:33:12.000Z,,2,0,6,0,176
EckoTheFox,2025-03-13T22:02:52.000Z,82%…,0,0,6,0,6441
izamizamiz,2025-03-14T06:56:39.000Z,Fuck you @WarzoneMobile,2,0,5,0,219
almahi2200,2025-03-14T12:15:12.000Z,What about this?,0,0,5,0,1149
Flavouranking1,2025-03-14T14:22:24.000Z,NaN,0,0,3,0,390
Doctoranarchy84,2025-03-14T08:11:29.000Z,Look at all these apple sheep  @iHateApplee   ,0,0,4,0,503
Leodemalenurse,2025-03-14T08:54:23.000Z,"This is mine 
Quick question

Why don’t you have an iPhone branch in Nigeria where we can come to change battery or get iPhone cause all this engineer in Nigeria fear them ooo",0,0,4,0,217
