username,date,text,replies,reposts,likes,bookmarks,views
SamsungMobile,2025-04-08T13:26:51.000Z,Samsung and @StanfordMed collaborate to advance sleep apnea detection and beyond. #GalaxyWatch #GalaxyAI #SamsungHealth,119,32,265,15,37976
Geta_Boshi_,2025-04-08T13:54:53.000Z,Why is your communication so poor regarding the One UI 7 release on other phones? Are you trying to boost sales of the S25 by delaying it?,3,2,68,0,2780
WorkaholicDavid,2025-04-08T13:31:10.000Z,"I always use my Galaxy Watch7 for sleep tracking, it's the best!!",0,0,6,0,1368
MeCentricHQ,2025-04-08T15:20:24.000Z,"Exciting developments. 

The world needs a lot more collaborations like this.",0,0,2,0,1171
NoticingQ,2025-04-11T03:18:11.000Z,I have training in CBT-I and I will tell that all those watches are really detecting is movement or lack of movement.,0,0,0,0,337
jonathanmansi,2025-04-09T12:29:25.000Z,Si no llega rápido One ui 7 pensaré que mi peor error fue cambiarme a Samsung,0,0,11,0,770
jonathanmansi,2025-04-09T12:27:52.000Z,Cuando va a salir one ui 7?????? ,0,0,2,0,562
Syriansal,2025-04-08T20:01:02.000Z,"Samsung has shown poor support and dishonesty. They announced that the One UI 7.0 update for the S24 series would be released on April 7, but I own the S24 Ultra and have yet to receive the update. For a company of this size to make promises and not keep them is unacceptable. It",2,3,37,2,2204
chiizzywiizzy,2025-04-08T14:45:07.000Z,"where is the ONEUI 7??????

You made fun of the whole world with this information.",0,0,29,0,778
shahoazimii,2025-04-08T15:42:11.000Z,"April 8th has passed and there is no fucking update available for s24ultra,fffffck you Samsung",0,0,22,0,516
brefo53,2025-04-08T13:52:18.000Z,"From the company that can't keep its promise. This may arrive before stable one ui 7 does, but that's because Stanford is involved not cos of Scamsung",0,0,21,0,1440
Sofe_09,2025-04-08T13:33:29.000Z,Where is my oneui7 update???,0,0,17,0,903
siahinthemoment,2025-04-08T17:03:19.000Z,"I think after this I'll have to move back to apple now.
Disappointment of an company 
I really looked forward to using my samsung s24 ultra.",2,0,12,0,849
RikoFdp,2025-04-08T13:58:39.000Z,ONE UI 7? Where the fuck is it?,0,0,10,0,1009
RMangrew,2025-04-09T14:44:01.000Z,Release yo fucking software dawg,0,0,10,0,257
animehawk82,2025-04-08T17:05:52.000Z,Where the F is the One UI 7 for S24 Ultra? A 1300 dollar phone and this is how you treat us? Not even an explanation or apology from you Samsung.,0,0,8,0,1258
Fausto980,2025-04-09T00:08:39.000Z,Para cuando llega la actualización one ui 7 de otro lado del charco decepcion total samsung,0,0,7,0,1725
Fausto980,2025-04-09T00:10:50.000Z,En especifico para cuando llega a México one ui 7,0,0,7,0,2431
Mkhathini_III,2025-04-08T14:45:06.000Z,One UI 7 on S24 ultra in South Africa?  When can we expect it? We've been waiting!,0,0,6,0,2152
Eddie_Kimulwo,2025-04-08T18:17:55.000Z,Is samsung becoming a fraudulent company @grok  why is my s24 ultra still on One UI6.1 instead of 7 despite the roll out saying April 7th.,2,0,6,0,749
joaovit05053196,2025-04-09T06:07:13.000Z,ONE UI 7 FOR GALAXY S24 ULTRA??,0,0,6,0,1068
Geta_Boshi_,2025-04-08T13:54:53.000Z,Why is your communication so poor regarding the One UI 7 release on other phones? Are you trying to boost sales of the S25 by delaying it?,3,2,68,0,2780
WorkaholicDavid,2025-04-08T13:31:10.000Z,"I always use my Galaxy Watch7 for sleep tracking, it's the best!!",0,0,6,0,1368
MeCentricHQ,2025-04-08T15:20:24.000Z,"Exciting developments. 

The world needs a lot more collaborations like this.",0,0,2,0,1171
NoticingQ,2025-04-11T03:18:11.000Z,I have training in CBT-I and I will tell that all those watches are really detecting is movement or lack of movement.,0,0,0,0,337
jonathanmansi,2025-04-09T12:29:25.000Z,Si no llega rápido One ui 7 pensaré que mi peor error fue cambiarme a Samsung,0,0,11,0,770
jonathanmansi,2025-04-09T12:27:52.000Z,Cuando va a salir one ui 7?????? ,0,0,2,0,562
Syriansal,2025-04-08T20:01:02.000Z,"Samsung has shown poor support and dishonesty. They announced that the One UI 7.0 update for the S24 series would be released on April 7, but I own the S24 Ultra and have yet to receive the update. For a company of this size to make promises and not keep them is unacceptable. It",2,3,37,2,2204
chiizzywiizzy,2025-04-08T14:45:07.000Z,"where is the ONEUI 7??????

You made fun of the whole world with this information.",0,0,29,0,778
shahoazimii,2025-04-08T15:42:11.000Z,"April 8th has passed and there is no fucking update available for s24ultra,fffffck you Samsung",0,0,22,0,516
brefo53,2025-04-08T13:52:18.000Z,"From the company that can't keep its promise. This may arrive before stable one ui 7 does, but that's because Stanford is involved not cos of Scamsung",0,0,21,0,1440
Sofe_09,2025-04-08T13:33:29.000Z,Where is my oneui7 update???,0,0,17,0,903
siahinthemoment,2025-04-08T17:03:19.000Z,"I think after this I'll have to move back to apple now.
Disappointment of an company 
I really looked forward to using my samsung s24 ultra.",2,0,12,0,849
RikoFdp,2025-04-08T13:58:39.000Z,ONE UI 7? Where the fuck is it?,0,0,10,0,1009
RMangrew,2025-04-09T14:44:01.000Z,Release yo fucking software dawg,0,0,10,0,257
animehawk82,2025-04-08T17:05:52.000Z,Where the F is the One UI 7 for S24 Ultra? A 1300 dollar phone and this is how you treat us? Not even an explanation or apology from you Samsung.,0,0,8,0,1258
Fausto980,2025-04-09T00:08:39.000Z,Para cuando llega la actualización one ui 7 de otro lado del charco decepcion total samsung,0,0,7,0,1725
Fausto980,2025-04-09T00:10:50.000Z,En especifico para cuando llega a México one ui 7,0,0,7,0,2431
Mkhathini_III,2025-04-08T14:45:06.000Z,One UI 7 on S24 ultra in South Africa?  When can we expect it? We've been waiting!,0,0,6,0,2152
Eddie_Kimulwo,2025-04-08T18:17:55.000Z,Is samsung becoming a fraudulent company @grok  why is my s24 ultra still on One UI6.1 instead of 7 despite the roll out saying April 7th.,2,0,6,0,749
joaovit05053196,2025-04-09T06:07:13.000Z,ONE UI 7 FOR GALAXY S24 ULTRA??,0,0,6,0,1068
NotoriousPunked,2025-04-09T20:25:53.000Z,One UI 7 you clowns ,0,0,6,0,717
rh_fardin,2025-04-10T01:25:39.000Z,Don't shit talk on X. Give OneUi 7 to S24 users. SCAMSUNG,0,0,6,0,271
SnoilTsit,2025-04-10T08:00:43.000Z,"Where is the S24U Oneui7 update? What about your promise? Fxxk you, Samsung.",0,0,6,0,174
sebashe27347721,2025-04-08T19:28:58.000Z,Where is the ONE UI 7 update,0,0,5,0,891
sirozang,2025-04-08T14:48:45.000Z,Liberen one ui 7 manga de vagos,0,0,4,0,967
Santiag4255286,2025-04-10T15:13:07.000Z,Ya samsung da es vergüenza dijeron que el 7 de abril actualizaban one 7 y llego el día y nada y ahora lo vuelven a retrasar mejor es appel al menos ellos si son cumplidos y dan la cara no como esta basura,0,0,4,0,139
manishcool4555,2025-04-08T13:31:13.000Z,"Samsung team senior not take seriously action again price violence galaxy S Series 

S25 ultra selling in 1,05,000 12/256
Company price is 1,30,000 so much issue in price",0,0,3,0,1210
Qwertylp01,2025-04-08T16:37:40.000Z,One ui 7?,0,0,3,0,841
robertoca77_,2025-04-08T20:22:49.000Z,"Excellent collaboration, but what about the update to One UI 7?",0,0,3,0,1068
times__og,2025-04-09T06:16:25.000Z,#NoMoreSamsung,0,0,3,0,314
barcaa12341,2025-04-09T13:00:00.000Z,One iu7?????,0,0,3,0,127
mtp_dmn_www,2025-04-09T14:01:38.000Z,"Having used Galaxy for 14 years, I am deeply disappointed with Samsung's dishonest response this time. I will never use a device from this manufacturer again.",0,0,3,0,165
JoshB_Bourbonss,2025-04-10T10:54:46.000Z,Scummy company,0,0,3,0,105
HasanSabbah97,2025-04-12T09:31:19.000Z,Wherw is the ONE UI 7 for Türkiye?,0,0,3,0,533
HuiGuo427893,2025-04-08T13:43:10.000Z,I need oneui.,0,0,2,0,362
Shrandon601,2025-04-08T13:48:16.000Z,Tech that actually helps people? Love to see it.,0,0,2,0,403
