username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T17:26:20.000Z,"Tied it up with a dunk! A round of applause for our Drag x Drive competitors 
 
Day 1 of Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6015qSNoV",264,178,1365,66,245546
wealthium0,2025-04-03T17:26:33.000Z,Special olympics?,3,0,78,0,5182
MtroX207,2025-04-03T17:41:48.000Z,Wow nice,0,0,0,0,2976
Witchypink19,2025-04-03T17:26:39.000Z,Wow ,0,0,0,0,2684
BitBullVault,2025-04-03T17:30:38.000Z,Let’s gooo ,0,0,0,0,3262
YorchTorchGames,2025-04-03T17:27:50.000Z,"Hey Nintendo,

Drop the price.

We won't buy your games for $70-$90.

We won't buy your upgrade packs for games we already bought.",18,3,108,0,5972
RavenRanks,2025-04-03T17:45:17.000Z,Drop the price.,2,0,56,0,2401
Kyrox7TV,2025-04-03T20:36:42.000Z,$70 for WiiSports Wheelchair?,4,0,49,0,2477
radialexplosion,2025-04-03T18:45:09.000Z,I’m sorry but this game doesn’t look like a Nintendo game to me. Why is it so colorless?? What happened to making characters? This could’ve been as appealing as arms was back in the switch launch if it had livelier environments and characters.,7,0,25,0,1480
TheSkaggs,2025-04-03T19:58:54.000Z,I think I downloaded the wrong Rocket League,0,0,23,0,1789
thebeanguy445,2025-04-04T00:40:59.000Z,Finally Joe Swanson Rocket League,0,0,15,0,1082
STRIMANDO,2025-04-04T01:51:44.000Z,Drop the price,0,0,12,0,1077
Feld2K,2025-04-04T01:46:33.000Z,#droptheprice,0,0,7,0,548
EvanMcGrath,2025-04-04T09:20:13.000Z,"No one on earth wants to play handicapped basketball with an awkward skinny, vertical mouse. It's impossible to think that an already stupid, half of a misshapen controller should have mouse functionality, and you should pretend to be disabled! MAXIMUM STUPIDITY!",2,0,4,0,391
BrokenSword25,2025-04-04T11:20:48.000Z,This is what you’re deciding to release with the Switch 2? Really? Glad Ryujinx exists…,0,0,4,0,422
derGarst,2025-04-04T11:55:53.000Z,What in the actual a** I'm seeing....,0,0,3,0,263
geekcommentator,2025-04-03T20:05:57.000Z,NaN,0,0,0,0,2014
RaphtaliaI,2025-04-03T17:42:40.000Z,Drop the Price,0,0,0,0,167
YorchTorchGames,2025-04-03T17:27:50.000Z,"Hey Nintendo,

Drop the price.

We won't buy your games for $70-$90.

We won't buy your upgrade packs for games we already bought.",18,3,108,0,5972
RavenRanks,2025-04-03T17:45:17.000Z,Drop the price.,2,0,56,0,2401
Kyrox7TV,2025-04-03T20:36:42.000Z,$70 for WiiSports Wheelchair?,4,0,49,0,2477
radialexplosion,2025-04-03T18:45:09.000Z,I’m sorry but this game doesn’t look like a Nintendo game to me. Why is it so colorless?? What happened to making characters? This could’ve been as appealing as arms was back in the switch launch if it had livelier environments and characters.,7,0,25,0,1480
TheSkaggs,2025-04-03T19:58:54.000Z,I think I downloaded the wrong Rocket League,0,0,23,0,1789
thebeanguy445,2025-04-04T00:40:59.000Z,Finally Joe Swanson Rocket League,0,0,15,0,1082
STRIMANDO,2025-04-04T01:51:44.000Z,Drop the price,0,0,12,0,1077
Feld2K,2025-04-04T01:46:33.000Z,#droptheprice,0,0,7,0,548
EvanMcGrath,2025-04-04T09:20:13.000Z,"No one on earth wants to play handicapped basketball with an awkward skinny, vertical mouse. It's impossible to think that an already stupid, half of a misshapen controller should have mouse functionality, and you should pretend to be disabled! MAXIMUM STUPIDITY!",2,0,4,0,391
BrokenSword25,2025-04-04T11:20:48.000Z,This is what you’re deciding to release with the Switch 2? Really? Glad Ryujinx exists…,0,0,4,0,422
derGarst,2025-04-04T11:55:53.000Z,What in the actual a** I'm seeing....,0,0,3,0,263
geekcommentator,2025-04-03T20:05:57.000Z,NaN,0,0,0,0,2014
RaphtaliaI,2025-04-03T17:42:40.000Z,Drop the Price,0,0,0,0,167
virtualreiality,2025-04-03T17:26:33.000Z,lower the prices,2,0,52,0,1845
SexykcaB,2025-04-03T17:27:40.000Z,"This game looks uncomfortable to play ngl.
It’s a gimmick game meant to sell a gimmick.",2,0,49,0,2123
Eevee297,2025-04-03T17:27:45.000Z,Drop the prices. 80 isn't worth the gamr,0,0,22,0,773
GoodGuyGuardian,2025-04-03T17:30:00.000Z,See nobody’s gonna buy your game because it’s too expensive,0,0,20,0,1024
CheeseMcButt,2025-04-03T17:30:00.000Z,"I'm not sure this has enough depth and content to warrant a purchase, especially if it's $70 or god forbid $80",0,0,18,0,904
ThinkCait,2025-04-03T17:30:22.000Z,Drop the price at 70 $ and mske welcome tour for free,2,0,15,0,1156
TigTheSlow,2025-04-03T18:59:23.000Z,This game meant to represent me after I sell my legs to buy one switch 2 game.,0,0,13,0,965
BraveGallade,2025-04-03T17:32:00.000Z,drop the price,0,0,7,0,584
Ombrazur,2025-04-03T18:24:08.000Z,"During the live I saw a comment saying 'Hey I know this game,it's Woket League !"" and even if I don't think it's a 'woke game' (because the wheelchair make sense for the gameplay feature) the comment really makes me laugh ",0,0,4,0,728
goifoik,2025-04-03T17:29:04.000Z,"Could you add normal walking and jumping characters to make the game actually entertaining?
Playing a paraplegic is not fun.",2,0,3,0,441
BlankInfinityST,2025-04-03T18:21:08.000Z,it's not worth 90€,0,0,3,0,234
ChenCi00369701,2025-04-03T17:31:31.000Z,rise the price,0,0,2,0,595
RealMunchiiS,2025-04-03T17:32:56.000Z,i wonder if people in wheel chairs will be goated in competitive?,0,0,2,0,691
Sonicjam9,2025-04-03T17:35:58.000Z,Lower the price,0,0,2,0,314
D_from_S4P,2025-04-03T17:47:42.000Z,Lower your prices,0,0,2,0,262
Capital_D21,2025-04-03T18:26:28.000Z,Best you can do is a wheel chair basketball game? This new switch sucks,2,0,2,0,398
LypeDeMelo,2025-04-03T19:01:53.000Z,Drop the price,0,0,2,0,225
bye_polarbear,2025-04-03T19:10:03.000Z,Drop the price,0,0,2,0,164
R3dAnt89,2025-04-03T19:14:28.000Z,Drop the price,0,0,2,0,184
soysaucer__,2025-04-03T19:15:18.000Z,"DROP THE PRICES STOP WITH THIS BULLSHIT, WHO EVEN THOUGHT 80 AND 90 DOLLAR GAME WOULD BE A GOOD IDEA",0,0,2,0,70
opaopa1873061,2025-04-03T19:29:26.000Z,//I can't wait to see this game become the next arms.....aka no one plays it,0,0,2,0,386
JaceAVinson,2025-04-03T19:58:45.000Z,Drop the prices,0,0,2,0,180
CheeseMcButt,2025-04-03T17:30:00.000Z,"I'm not sure this has enough depth and content to warrant a purchase, especially if it's $70 or god forbid $80",0,0,18,0,904
ThinkCait,2025-04-03T17:30:22.000Z,Drop the price at 70 $ and mske welcome tour for free,2,0,15,0,1156
TigTheSlow,2025-04-03T18:59:23.000Z,This game meant to represent me after I sell my legs to buy one switch 2 game.,0,0,13,0,965
BraveGallade,2025-04-03T17:32:00.000Z,drop the price,0,0,7,0,584
Ombrazur,2025-04-03T18:24:08.000Z,"During the live I saw a comment saying 'Hey I know this game,it's Woket League !"" and even if I don't think it's a 'woke game' (because the wheelchair make sense for the gameplay feature) the comment really makes me laugh ",0,0,4,0,728
goifoik,2025-04-03T17:29:04.000Z,"Could you add normal walking and jumping characters to make the game actually entertaining?
Playing a paraplegic is not fun.",2,0,3,0,441
BlankInfinityST,2025-04-03T18:21:08.000Z,it's not worth 90€,0,0,3,0,234
ChenCi00369701,2025-04-03T17:31:31.000Z,rise the price,0,0,2,0,595
RealMunchiiS,2025-04-03T17:32:56.000Z,i wonder if people in wheel chairs will be goated in competitive?,0,0,2,0,691
Sonicjam9,2025-04-03T17:35:58.000Z,Lower the price,0,0,2,0,314
D_from_S4P,2025-04-03T17:47:42.000Z,Lower your prices,0,0,2,0,262
Capital_D21,2025-04-03T18:26:28.000Z,Best you can do is a wheel chair basketball game? This new switch sucks,2,0,2,0,398
LypeDeMelo,2025-04-03T19:01:53.000Z,Drop the price,0,0,2,0,225
bye_polarbear,2025-04-03T19:10:03.000Z,Drop the price,0,0,2,0,164
R3dAnt89,2025-04-03T19:14:28.000Z,Drop the price,0,0,2,0,184
soysaucer__,2025-04-03T19:15:18.000Z,"DROP THE PRICES STOP WITH THIS BULLSHIT, WHO EVEN THOUGHT 80 AND 90 DOLLAR GAME WOULD BE A GOOD IDEA",0,0,2,0,70
opaopa1873061,2025-04-03T19:29:26.000Z,//I can't wait to see this game become the next arms.....aka no one plays it,0,0,2,0,386
JaceAVinson,2025-04-03T19:58:45.000Z,Drop the prices,0,0,2,0,180
Rinegan117,2025-04-03T20:00:29.000Z,DROP THE PRICE,0,0,2,0,92
G6PD123,2025-04-04T02:12:32.000Z,"I would be surprised if someone played this for more than 10 hours total, looks like something you would play for a couple of hours then treat it like arms where you never play it again.",0,0,2,0,295
