username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-04T23:57:50.000Z,"iPhones could soon cost up to $2,300 in the U.S. due to tariffs 

iPhone prices could rise by 43%, meaning the base iPhone 16 model could start at $1,142 and the most expensive iPhone 16 Pro Max model could cost up to $2,300 

Source: @Reuters",431,1130,7690,669,1407193
TdaRedIndian,2025-04-04T23:58:45.000Z,Hi Samsung ! ,25,2,168,3,34799
FitBySchmidt,2025-04-05T00:25:20.000Z,Simple solution: build them in America.,67,2,97,0,15733
Tuwavvy1,2025-04-05T04:29:40.000Z,How much will it cost to keep the iPhone I have?,2,0,4,0,14287
cryptostheen,2025-04-05T00:30:59.000Z,It is mind blowing that the biggest company in the world doesn’t have factories in their own country.,15,6,587,5,31682
thethatchman,2025-04-05T01:07:51.000Z,No they won’t because apple will eat the cost,12,0,19,0,9631
Albite_9,2025-04-04T23:59:43.000Z,This could be bad news because there are lot of options from their competitors like Google pixel and Samsung.,12,2,280,2,38006
Maarten_BNL,2025-04-05T11:01:12.000Z,"Doesn’t matter, all the other phones will cost more. Over time, they will be built in the US and then they will become cheaper. Best solution is that other countries remove their tariffs, then the US will do the same and then everything will be much cheaper.",7,0,4,0,1596
sheldonwasspock,2025-04-05T01:58:12.000Z,@tim_cook start making our products here. That’s the goal. Whatcha gonna do Tim?,4,0,4,0,16948
LAFadhel,2025-04-05T00:03:25.000Z,No. No it won't.,0,0,10,0,27526
CreeCoder,2025-04-05T01:52:53.000Z,i'm still buying it,3,0,5,0,19268
JezardHugh,2025-04-05T01:36:06.000Z,"I intend to write to Apple Park HQ with many new ideas for the whole company. But I think a factory assesemt of machine and stock levels and costings of media outlay have to be addressed. I seem to always buying new mobiles as major crime seems to have verticle.

Getting costly?",3,0,5,0,11380
TheRealS1T,2025-04-05T04:40:16.000Z,I seriously doubt that,0,0,0,0,1544
Johnharveywells,2025-04-05T00:51:19.000Z,"What a silly headline. The market would not tolerate those prices, so Apple would never set them. 

They simply will not make as much profit per phone and they will squeeze their suppliers.",11,5,183,8,14180
jareddcollins,2025-04-05T01:28:16.000Z,"If this ends up happening, I see consumers choosing to:

•pay the extra money, because they see it as a worthwhile expense

•wait longer to upgrade, and trade in their older device for a discount at their carrier 

•buy off the used market.",4,0,18,0,9908
ApplesUpdate,2025-04-05T00:18:47.000Z,"If the price of the iPhone is $2300, this will be catastrophic for iPhone sales as it will decrease a lot.",6,10,401,3,27654
NguyenDuyKiet80,2025-04-05T03:31:09.000Z,"Make it in Viet Nam, please. Viet Nam will negotiate with the USA on reciprocal tariff sucessfully. Sure!",0,0,0,0,3843
SCAR_HEART_01,2025-04-05T13:40:58.000Z,"So the race is on, who will be the first to make a smart phone in the US",0,0,0,0,5783
CHAZZreport,2025-04-05T23:53:36.000Z,False.,0,0,0,0,41
Eds_Place,2025-04-05T19:00:27.000Z,You don’t know that. Apple may have already worked that out. You know what Assume means. Don’t be that guy.,0,0,5,0,288
alexpetrunak,2025-04-05T18:30:50.000Z,Tim Cook sweating,0,0,2,0,95
_CesarFabiani_,2025-04-05T04:39:26.000Z,Nice so that mean a higher trade in price.,0,0,2,0,351
BrenoPastro,2025-04-08T19:24:25.000Z,It alteady costs it in Brazil.,0,0,0,0,24
