username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-02T13:07:30.000Z,"Drive virtually everywhere in Mario Kart World, a brand-new Mario Kart game releasing exclusively on #NintendoSwitch2 as a launch title! #NintendoDirect",827,12258,42714,3915,5465816
NintendoAmerica,2025-04-02T13:07:33.000Z,More details about the game will be shared in an upcoming Mario Kart World Direct on April 17 at 6am PT.,77,1022,5189,311,437573
sigmatic_,2025-04-02T13:11:31.000Z,they're really letting anyone in this thing,13,51,1535,41,49282
AmongUsGame,2025-04-02T15:59:40.000Z,THE COW,10,22,1011,10,29898
ShadowzPaine,2025-04-02T13:07:44.000Z,LOOK AT OUR GIRLS,8,50,932,40,44735
discord,2025-04-02T16:31:50.000Z,crazy lore for moomoo to enter mario kart like this,6,21,542,21,38525
aRealJar,2025-04-02T13:20:42.000Z,PLEASE RELEASE SUPER MARIO SLUGGERS 2,10,19,442,11,34057
AmongUsGame,2025-04-02T15:59:40.000Z,THE COW,10,22,1011,10,29898
ShadowzPaine,2025-04-02T13:07:44.000Z,LOOK AT OUR GIRLS,8,50,932,40,44735
discord,2025-04-02T16:31:50.000Z,crazy lore for moomoo to enter mario kart like this,6,21,542,21,38525
aRealJar,2025-04-02T13:20:42.000Z,PLEASE RELEASE SUPER MARIO SLUGGERS 2,10,19,442,11,34057
bestmangapost,2025-04-02T13:17:04.000Z,Farmer Luigi ?,4,5,371,6,25584
MrRoflWaffles,2025-04-02T13:45:59.000Z,this looks so good lmao wow,4,0,107,2,16274
GAMERTAGVR,2025-04-02T19:30:53.000Z,$80 is a bold choice,6,0,18,0,14954
SolumSursum,2025-04-02T18:16:52.000Z,This wasn’t in the Nintendo Direct ,0,0,0,0,1802
wrighteousj,2025-04-03T00:04:03.000Z,NaN,0,0,0,0,1553
BitBullVault,2025-04-02T15:32:46.000Z,,0,0,0,0,4425
dachshundwizard,2025-04-02T16:31:24.000Z,Im down!,0,0,0,0,5935
vortexchan420,2025-04-02T14:45:46.000Z,,0,0,175,4,10126
DavidTheRune,2025-04-02T13:11:13.000Z,NaN,7,4,153,8,22265
infernozilla,2025-04-02T13:20:04.000Z,"Goodbye sleep, and most other functions tbh.",2,2,75,3,6521
ReiTVT,2025-04-02T15:45:41.000Z,I was hyped until the price. Sorry but this price points unaffordable.,6,0,57,0,11149
cano,2025-04-02T16:12:20.000Z,pa qué hacen más mario kart si saben que me los voy a penquear igual,0,0,38,0,1531
stayflawsy,2025-04-02T16:41:21.000Z,I’m not paying 80$ for this shit..,0,0,32,0,1703
sycamoressource,2025-04-02T13:10:41.000Z,I need it right now,2,0,31,0,7815
