username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-03-13T19:32:01.000Z,What is your iPhone’s battery health?,1259,594,6530,477,1865738
Tarzan_CFC,2025-03-13T22:06:40.000Z,One word for me? ,50,6,246,15,37365
AnxiousHolly,2025-03-13T19:50:11.000Z,100… for now,0,0,14,0,6984
olorunwababs,2025-03-13T20:30:04.000Z,NaN,0,0,4,0,907
DisTrackers,2025-03-13T19:42:50.000Z,"Mine hit 99% this week.
About 220 cycles on 16 pro max",0,0,4,0,2117
Senpai_o1,2025-03-14T15:16:36.000Z,,0,0,2,0,646
wfokey,2025-03-14T06:18:37.000Z,Na android I de use iPhone na only for picture,0,0,0,0,1837
MichaelRealReed,2025-03-13T19:40:23.000Z,Not happy with it tbh,33,0,95,4,47899
Flavouranking1,2025-03-14T14:22:24.000Z,NaN,0,0,3,0,393
achirinos,2025-03-13T21:32:49.000Z,"Sadly, 95% battery health after just 265 cycle counts. ",0,0,5,0,1318
almahi2200,2025-03-14T12:15:12.000Z,What about this?,0,0,5,0,1153
Pavlo__Escobar,2025-03-13T19:36:28.000Z,"91% , had it since May 2023,  seems decent to me",0,0,5,0,2949
saar__reshef,2025-03-13T21:22:02.000Z,100%,0,0,4,0,1273
Frank_Castle6,2025-03-13T20:21:44.000Z,NaN,0,0,4,0,295
ashumz,2025-03-14T04:38:11.000Z,This has been the most perfect battery of my life!,2,0,3,0,2028
Muzahinur1,2025-03-13T19:35:23.000Z,Currently 77 ,2,0,3,0,4174
NotedPine,2025-03-13T20:26:09.000Z,Perfect ,0,0,3,0,1874
wasif610,2025-03-13T19:33:34.000Z,100 with 200 cycle count,2,0,3,0,7626
beyoncetyrant,2025-03-13T19:59:34.000Z,NaN,0,0,3,0,426
Angel_Lumiere,2025-03-14T15:00:33.000Z,"It's ok. :-)
Fly on!",0,0,0,0,184
mordecaiarc21,2025-03-14T13:45:43.000Z,NaN,0,0,0,0,353
ApplesUpdate,2025-03-13T19:41:41.000Z,100% after 76 cycles,0,0,0,0,2250
dsoles_eth,2025-03-13T22:13:32.000Z,NaN,0,0,0,0,17
realcsd,2025-03-14T04:18:54.000Z,NaN,0,0,0,0,500
DebbieD2024,2025-03-14T17:37:37.000Z,Hehe mine is still good Lol only 17 ,0,0,0,0,491
Nico1991D,2025-03-14T04:42:42.000Z,NaN,0,0,0,0,303
