username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-08T17:04:09.000Z,Is your iPhone's battery life better or worse with iOS 18.4?,606,245,5737,219,529174
CLoeralimas,2025-04-08T17:08:44.000Z,Does anyone feel that their iPhone heats up easily? Speaking from my perspective with iPhone 16,45,2,312,0,24211
HeyPrashant_,2025-04-08T17:36:15.000Z,Meanwhile my iPhone! ,2,4,237,4,16490
LucasBryner3,2025-04-08T17:05:03.000Z,If you use low power mode it will be even better ,0,0,8,0,3529
LordJamieVShiLL,2025-04-08T20:40:39.000Z,Worse Iphone 13 by the way,0,0,0,0,3471
UnTino,2025-04-08T19:14:22.000Z,Not really,0,0,0,0,3732
sicshit,2025-04-08T17:06:18.000Z,Worse.. 15 pro max,3,0,83,0,11230
DripXi,2025-04-08T17:15:33.000Z,Phones heats up when playing music,6,2,60,0,17430
Dr_Chakri,2025-04-08T17:18:29.000Z,"Wooooorrrsstttttt 18.3.2 was top of the top maximum 75% used per day, now 125%",0,0,34,0,9452
Reeves836692,2025-04-08T20:14:40.000Z,Super worse,0,0,32,0,11699
iMarkLx,2025-04-08T17:58:58.000Z,"It’s been around the same, but if I had to say either way… It’s been a little better actually. 
Below was yesterday‘s battery on my iPhone 16 Pro. 

8 hrs & 16 mins of SOT/Active with 14% battery remaining. 
Took off charge at 100% at 6:29 AM ; and as you can see that",2,0,30,0,12204
theapplehub,2025-04-08T17:04:09.000Z,Is your iPhone's battery life better or worse with iOS 18.4?,606,245,5737,219,529174
CLoeralimas,2025-04-08T17:08:44.000Z,Does anyone feel that their iPhone heats up easily? Speaking from my perspective with iPhone 16,45,2,312,0,24211
HeyPrashant_,2025-04-08T17:36:15.000Z,Meanwhile my iPhone! ,2,4,237,4,16490
LucasBryner3,2025-04-08T17:05:03.000Z,If you use low power mode it will be even better ,0,0,8,0,3529
LordJamieVShiLL,2025-04-08T20:40:39.000Z,Worse Iphone 13 by the way,0,0,0,0,3471
UnTino,2025-04-08T19:14:22.000Z,Not really,0,0,0,0,3732
sicshit,2025-04-08T17:06:18.000Z,Worse.. 15 pro max,3,0,83,0,11230
DripXi,2025-04-08T17:15:33.000Z,Phones heats up when playing music,6,2,60,0,17430
Dr_Chakri,2025-04-08T17:18:29.000Z,"Wooooorrrsstttttt 18.3.2 was top of the top maximum 75% used per day, now 125%",0,0,34,0,9452
Reeves836692,2025-04-08T20:14:40.000Z,Super worse,0,0,32,0,11699
