username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T15:43:41.000Z,"Metroid Prime 4: Beyond Nintendo Switch 2 Edition  Joy-Con 2 mouse controls
 
Day 1 of the Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6010qS0Gu",378,1415,8963,615,1337886
basedtweetsonly,2025-04-03T15:44:51.000Z,NaN,2,15,706,11,12692
TheLostGlitches,2025-04-03T16:45:02.000Z,So cool to have mouse controls on the Switch 2!,0,0,41,0,7383
CryptoeJammin,2025-04-03T15:44:06.000Z,Who’s playing ?!?,2,0,7,0,5090
BitBullVault,2025-04-03T16:03:18.000Z,This is amazing ,0,0,4,0,5097
Witchypink19,2025-04-03T16:36:10.000Z,,0,0,0,0,2300
BirdKICKerBing,2025-04-03T15:48:27.000Z,Drop the prices you fucks.,6,2,132,0,4710
AEGRO_84,2025-04-03T19:19:54.000Z,"This looks like a PS3 game, Nintendo is shameless!!!",9,6,76,2,2807
TRIPSTER0,2025-04-03T23:10:40.000Z,"Is this a Gamecube port?
Looks like a Gamecube game",25,6,66,2,7957
ArbiterSkyward,2025-04-03T16:09:33.000Z,Mouse controls look so unintuitive and it looks like more work for less control of your aim.,11,0,72,2,18914
Teeegra,2025-04-03T15:58:06.000Z,"No OLED, $80 Games , ... ",4,0,61,0,4979
NintendoAmerica,2025-04-03T15:43:41.000Z,"Metroid Prime 4: Beyond Nintendo Switch 2 Edition  Joy-Con 2 mouse controls
 
Day 1 of the Nintendo Treehouse: Live | Nintendo Switch 2 continues: https://ninten.do/6010qS0Gu",378,1415,8963,615,1337886
basedtweetsonly,2025-04-03T15:44:51.000Z,NaN,2,15,706,11,12692
TheLostGlitches,2025-04-03T16:45:02.000Z,So cool to have mouse controls on the Switch 2!,0,0,41,0,7383
CryptoeJammin,2025-04-03T15:44:06.000Z,Who’s playing ?!?,2,0,7,0,5090
BitBullVault,2025-04-03T16:03:18.000Z,This is amazing ,0,0,4,0,5097
Witchypink19,2025-04-03T16:36:10.000Z,,0,0,0,0,2300
BirdKICKerBing,2025-04-03T15:48:27.000Z,Drop the prices you fucks.,6,2,132,0,4710
AEGRO_84,2025-04-03T19:19:54.000Z,"This looks like a PS3 game, Nintendo is shameless!!!",9,6,76,2,2807
TRIPSTER0,2025-04-03T23:10:40.000Z,"Is this a Gamecube port?
Looks like a Gamecube game",25,6,66,2,7957
ArbiterSkyward,2025-04-03T16:09:33.000Z,Mouse controls look so unintuitive and it looks like more work for less control of your aim.,11,0,72,2,18914
Teeegra,2025-04-03T15:58:06.000Z,"No OLED, $80 Games , ... ",4,0,61,0,4979
YorchTorchGames,2025-04-03T15:46:16.000Z,"Hey Nintendo,

What's the next step in the Metroid series?

Charging players per area unlocked in a Metroid game?

Charging players per weapon or power-up acquired?",17,2,56,0,6454
JP_Bongiovanni,2025-04-03T15:45:10.000Z,the ergonomics of this don't look good to me.,6,0,57,2,13675
sycamoressource,2025-04-03T15:44:14.000Z,"Can’t lie, this looks like an Xbox One game",29,2,48,0,16370
