username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-03-16T02:54:37.000Z,iPhone users: Would you ever switch to an Android phone?,1977,446,6894,469,974006
kenny_veldheer,2025-03-16T03:02:17.000Z,With Apple falling behind in AI and unable to deliver what it promises I’m sure a lot of people are considering it.,28,2,676,6,33886
SylvisionXI,2025-03-16T03:10:58.000Z,"I used Android for 12+ years.

Recently got an iPhone.

Fell in love.

There’s no way I’m ever going back to Android if I can help it.",11,9,361,6,15947
_JasonRyan,2025-03-16T04:40:04.000Z,"If we're being Honest.,

As AI becomes more prevalent in daily use, It will be interesting to see how consumers will react if Apple continues to struggle with AI, if that's enough to move consumers.",12,7,292,8,21392
corbinwilliams,2025-03-16T02:55:44.000Z,Are you joking right now?,0,0,46,2,4509
MicahWynn,2025-03-16T03:03:18.000Z,"Current iOS is terrible 

16pro max 

Freezes and glitches multiple times a day

They claim hardware and software is the answer. Yet pixel does that better and Samsung makes it look pointless",43,0,202,7,39513
nikhilwadx,2025-03-16T02:56:53.000Z,Android phones are useless gadgets.,58,3,177,3,31201
lakshyalark,2025-03-16T03:02:24.000Z,Me,8,2,151,5,4850
CartallicaX1,2025-03-16T18:25:54.000Z,"The average iPhone user doesn't even investigate the advantages of Android. 

They never even peek over the edge of their walled garden. 

They simply buy whatever Apple is selling. 

Which makes Apple a good stock to own.",8,5,127,0,7042
theapplehub,2025-03-16T02:54:37.000Z,iPhone users: Would you ever switch to an Android phone?,1977,446,6894,469,974006
kenny_veldheer,2025-03-16T03:02:17.000Z,With Apple falling behind in AI and unable to deliver what it promises I’m sure a lot of people are considering it.,28,2,676,6,33886
SylvisionXI,2025-03-16T03:10:58.000Z,"I used Android for 12+ years.

Recently got an iPhone.

Fell in love.

There’s no way I’m ever going back to Android if I can help it.",11,9,361,6,15947
_JasonRyan,2025-03-16T04:40:04.000Z,"If we're being Honest.,

As AI becomes more prevalent in daily use, It will be interesting to see how consumers will react if Apple continues to struggle with AI, if that's enough to move consumers.",12,7,292,8,21392
