username,date,text,replies,reposts,likes,bookmarks,views
NintendoAmerica,2025-04-03T18:35:18.000Z,"Take in all the sights and sounds of Korok Forest with The Legend of Zelda: Breath of the Wild Nintendo Switch 2 Edition.
 
Tune in at 7am PT tomorrow for Day 2 of Nintendo Treehouse: Live | Nintendo Switch 2!",778,1491,13367,1257,1676877
iDragonHeartz,2025-04-03T18:45:07.000Z,"Sure the graphics is great and its definitely an upgrade, but full price of the same game??",18,6,499,5,24915
Plainswalker997,2025-04-03T18:50:33.000Z,Why do we have to pay more money for a game we already own,45,4,465,2,21125
Zuby_Tech,2025-04-04T10:54:30.000Z,NaN,0,0,56,3,3336
geekcommentator,2025-04-03T20:19:00.000Z,"Just going to drop this here for everyone

More games, better pricing",27,8,237,6,8053
pwniR3birth,2025-04-03T18:37:11.000Z,I would buy another Nintendo Switch if their games ever went on sale.,0,0,40,0,8234
PFKHealth,2025-04-03T18:37:34.000Z,This is amazing but ridiculous to charge full price if we already own it!!,22,0,215,3,29687
BitBullVault,2025-04-03T18:40:01.000Z,Excited ,2,0,2,0,5445
pcnerd37,2025-04-03T18:59:28.000Z,Drop the price!,3,0,164,0,16471
YorchTorchGames,2025-04-03T19:28:42.000Z,"Nintendo,

Be a darling and drop the price.

We won't be paying for upgrades of games we already bought.",7,4,135,0,14627
BobbyTaylor,2025-04-03T19:06:04.000Z,it's crazy you folks are charging $70 for a 7 year old game!,3,0,113,0,4160
NintendoAmerica,2025-04-03T18:35:18.000Z,"Take in all the sights and sounds of Korok Forest with The Legend of Zelda: Breath of the Wild Nintendo Switch 2 Edition.
 
Tune in at 7am PT tomorrow for Day 2 of Nintendo Treehouse: Live | Nintendo Switch 2!",778,1491,13367,1257,1676877
iDragonHeartz,2025-04-03T18:45:07.000Z,"Sure the graphics is great and its definitely an upgrade, but full price of the same game??",18,6,499,5,24915
Plainswalker997,2025-04-03T18:50:33.000Z,Why do we have to pay more money for a game we already own,45,4,465,2,21125
Zuby_Tech,2025-04-04T10:54:30.000Z,NaN,0,0,56,3,3336
geekcommentator,2025-04-03T20:19:00.000Z,"Just going to drop this here for everyone

More games, better pricing",27,8,237,6,8053
pwniR3birth,2025-04-03T18:37:11.000Z,I would buy another Nintendo Switch if their games ever went on sale.,0,0,40,0,8234
PFKHealth,2025-04-03T18:37:34.000Z,This is amazing but ridiculous to charge full price if we already own it!!,22,0,215,3,29687
BitBullVault,2025-04-03T18:40:01.000Z,Excited ,2,0,2,0,5445
pcnerd37,2025-04-03T18:59:28.000Z,Drop the price!,3,0,164,0,16471
YorchTorchGames,2025-04-03T19:28:42.000Z,"Nintendo,

Be a darling and drop the price.

We won't be paying for upgrades of games we already bought.",7,4,135,0,14627
BobbyTaylor,2025-04-03T19:06:04.000Z,it's crazy you folks are charging $70 for a 7 year old game!,3,0,113,0,4160
MikeVGB,2025-04-04T00:03:42.000Z,Not worth 80$.,3,0,45,0,4316
DrDude1985,2025-04-03T22:35:44.000Z,"Everything is so expensive, I'll be on the Switch 1 for at least 2 or 3 more years. At minimum.",3,0,30,0,3198
HoussenalyAnyl,2025-04-04T00:38:01.000Z,"Nintendo is the king of recycling: they repackage an old thing, sell it… then sell it again. I loved Zelda, but come on — don’t push it.",8,0,31,0,6033
sjfostersound,2025-04-03T18:36:11.000Z,Might wait awhile before I get a Switch 2. Already have a PS5 and regular Switch,5,0,30,2,8757
Nashlindley,2025-04-03T18:41:42.000Z,only thing that would even move the needle into my buying this console is a new zelda game like BOTW & TOTK,9,0,30,0,10881
Crimsonkiller21,2025-04-03T18:51:58.000Z,Still has that washed out look,7,0,27,2,24279
Juan2kill89,2025-04-03T20:46:45.000Z,"They want 90 bucks this dlc content, guys.",7,0,27,0,6124
CSquaredGuy,2025-04-04T02:08:34.000Z,"We’ve hit a plateau in tech. Gaming systems barely have any difference. This includes phones & cameras, it’s all so minor and hardly worth the upgrade.",0,0,17,0,4634
Czarvania,2025-04-03T22:28:17.000Z,you made it blurry. lol. omg you losers are just doing what you did with the Nintendo 64. MARK MY WORDS. This ends Nintendo releasing consoles forever. They are a game company no different than SEGA now.,9,0,9,0,1258
Pray4TheBatman,2025-04-03T23:00:39.000Z,DROP THE PRICE.,0,0,8,0,984
MethodlesMadnes,2025-04-04T02:25:17.000Z,"It's always funny to me that these comparison videos always label which console is which. If the new switch 2 is so much better, like 450 dollars better, pointing out which is which shouldn't be necessary and even the untrained eye should know.",0,0,8,0,822
Tranceporter33,2025-04-05T00:26:16.000Z,Translation:  You're not getting the Master Sword early; through the loading glitch.,0,0,6,0,1639
FlyingSilverCat,2025-04-05T15:35:51.000Z,Am I the only one who can’t see a clear difference between the 7 year old game and the “upgraded” version??,0,0,3,0,584
