username,date,text,replies,reposts,likes,bookmarks,views
theapplehub,2025-04-08T17:04:09.000Z,Is your iPhone's battery life better or worse with iOS 18.4?,613,247,5754,223,536219
HeyPrashant_,2025-04-08T17:36:15.000Z,Meanwhile my iPhone! ,2,4,243,4,16948
LucasBryner3,2025-04-08T17:05:03.000Z,If you use low power mode it will be even better ,0,0,9,0,3889
LordJamieVShiLL,2025-04-08T20:40:39.000Z,Worse Iphone 13 by the way,0,0,0,0,3823
sicshit,2025-04-08T17:06:18.000Z,Worse.. 15 pro max,3,0,83,0,11581
DripXi,2025-04-08T17:15:33.000Z,Phones heats up when playing music,6,2,60,0,17772
Dr_Chakri,2025-04-08T17:18:29.000Z,"Wooooorrrsstttttt 18.3.2 was top of the top maximum 75% used per day, now 125%",0,0,35,0,9777
iMarkLx,2025-04-08T17:58:58.000Z,"It’s been around the same, but if I had to say either way… It’s been a little better actually. 
Below was yesterday‘s battery on my iPhone 16 Pro. 

8 hrs & 16 mins of SOT/Active with 14% battery remaining. 
Took off charge at 100% at 6:29 AM ; and as you can see that",2,0,30,0,12509
Reeves836692,2025-04-08T20:14:40.000Z,Super worse,0,0,32,0,11970
MarcanoFilms,2025-04-08T19:15:45.000Z,"my battery wont charge to 100% , sometimes it just wont go over 80% now",3,0,20,2,8663
IliaDelin,2025-04-08T18:25:04.000Z,"The only person whose phone never dies. iPhone 15 Pro Max, I just always charge overnight.",7,0,17,0,13237
theapplehub,2025-04-08T17:04:09.000Z,Is your iPhone's battery life better or worse with iOS 18.4?,613,247,5754,223,536219
HeyPrashant_,2025-04-08T17:36:15.000Z,Meanwhile my iPhone! ,2,4,243,4,16948
LucasBryner3,2025-04-08T17:05:03.000Z,If you use low power mode it will be even better ,0,0,9,0,3889
LordJamieVShiLL,2025-04-08T20:40:39.000Z,Worse Iphone 13 by the way,0,0,0,0,3823
sicshit,2025-04-08T17:06:18.000Z,Worse.. 15 pro max,3,0,83,0,11581
DripXi,2025-04-08T17:15:33.000Z,Phones heats up when playing music,6,2,60,0,17772
Dr_Chakri,2025-04-08T17:18:29.000Z,"Wooooorrrsstttttt 18.3.2 was top of the top maximum 75% used per day, now 125%",0,0,35,0,9777
iMarkLx,2025-04-08T17:58:58.000Z,"It’s been around the same, but if I had to say either way… It’s been a little better actually. 
Below was yesterday‘s battery on my iPhone 16 Pro. 

8 hrs & 16 mins of SOT/Active with 14% battery remaining. 
Took off charge at 100% at 6:29 AM ; and as you can see that",2,0,30,0,12509
Reeves836692,2025-04-08T20:14:40.000Z,Super worse,0,0,32,0,11970
MarcanoFilms,2025-04-08T19:15:45.000Z,"my battery wont charge to 100% , sometimes it just wont go over 80% now",3,0,20,2,8663
IliaDelin,2025-04-08T18:25:04.000Z,"The only person whose phone never dies. iPhone 15 Pro Max, I just always charge overnight.",7,0,17,0,13237
DaBossDon2014,2025-04-08T19:53:15.000Z,My Battery Life now ,5,0,16,5,12621
Ghostfac3Kill3r,2025-04-08T17:06:55.000Z,I’ve been one 1% for two straight days,0,0,15,0,14420
Albite_9,2025-04-08T17:07:16.000Z,Mine is very good so far.,0,0,15,0,4592
Starship717,2025-04-08T20:20:42.000Z,Worse…iPhone 16 Pro Max.  This is the first update that’s messed with my battery since getting the phone,2,0,8,0,3615
TechLiandr,2025-04-09T06:27:07.000Z,When I disabled Apple Intelligence it has become slightly better to be fair,0,0,8,0,1678
AlcKapoor,2025-04-08T19:27:59.000Z,"iOS 18.whatever version is an absolute disaster, even iOS 18.4 heats the phone and drains the battery",0,0,5,0,1039
LucaYaa1,2025-04-08T17:26:26.000Z,Mine is a little bit better on the iPhone16,0,0,4,0,2777
Fozoro101,2025-04-08T17:08:21.000Z,No change,0,0,3,0,3332
00HMARTIN,2025-04-08T17:09:13.000Z,18.5 beta made it better,0,0,3,0,8911
aenriq925,2025-04-08T22:24:21.000Z,"Worse, goes down every update.",0,0,2,0,1223
TonyyKardashian,2025-04-08T17:16:19.000Z,it’s worse because of apple intelligence,0,0,9,0,749
ProfessorFareen,2025-04-08T17:13:46.000Z,My battery life on my 16 pro is the worst I’ve ever had,0,0,8,0,776
budibudweiser,2025-04-08T17:09:32.000Z,no changes but the display behaves strangely at times. you have to press the side button several times for it to react. otherwise it looks like it's discharged,0,0,5,0,1187
mayorholygrail,2025-04-08T18:12:51.000Z,NaN,0,0,4,0,863
mattdavid1035,2025-04-08T17:58:32.000Z,"Better than iOS 18.3.1. iPhone 16 Pro Max, with 100% capacity (163 cycles).",0,0,0,0,430
danthemanec,2025-04-08T18:54:35.000Z,iPhone 15 Pro gets very hot with iOS 18.4,0,0,0,0,167
onefourzeoeight,2025-04-08T17:27:30.000Z,Worse and heat up quickly,0,0,2,0,240
duskssjoestar,2025-04-08T23:45:56.000Z,NaN,0,0,2,0,118
LucaYaa1,2025-04-08T17:26:26.000Z,Mine is a little bit better on the iPhone16,0,0,4,0,2777
Fozoro101,2025-04-08T17:08:21.000Z,No change,0,0,3,0,3332
00HMARTIN,2025-04-08T17:09:13.000Z,18.5 beta made it better,0,0,3,0,8911
aenriq925,2025-04-08T22:24:21.000Z,"Worse, goes down every update.",0,0,2,0,1223
TonyyKardashian,2025-04-08T17:16:19.000Z,it’s worse because of apple intelligence,0,0,9,0,749
ProfessorFareen,2025-04-08T17:13:46.000Z,My battery life on my 16 pro is the worst I’ve ever had,0,0,8,0,776
budibudweiser,2025-04-08T17:09:32.000Z,no changes but the display behaves strangely at times. you have to press the side button several times for it to react. otherwise it looks like it's discharged,0,0,5,0,1187
mayorholygrail,2025-04-08T18:12:51.000Z,NaN,0,0,4,0,863
mattdavid1035,2025-04-08T17:58:32.000Z,"Better than iOS 18.3.1. iPhone 16 Pro Max, with 100% capacity (163 cycles).",0,0,0,0,430
danthemanec,2025-04-08T18:54:35.000Z,iPhone 15 Pro gets very hot with iOS 18.4,0,0,0,0,167
onefourzeoeight,2025-04-08T17:27:30.000Z,Worse and heat up quickly,0,0,2,0,240
duskssjoestar,2025-04-08T23:45:56.000Z,NaN,0,0,2,0,118
rohit_badhala,2025-04-09T09:21:56.000Z,In iPhone 16 pro,0,0,2,0,183
StephenYeb43053,2025-04-08T17:04:25.000Z,Better,0,0,0,0,641
konstitsB,2025-04-08T17:07:04.000Z,Bad,0,0,0,0,3784
saichndra,2025-04-08T17:10:08.000Z,Worse,0,0,0,0,1879
ZeroNineTwenty3,2025-04-08T17:21:26.000Z,"In my experience, it’s gotten a bit better.",0,0,0,0,3076
mtgproductionss,2025-04-08T17:25:34.000Z,About the same for me,0,0,0,0,5498
ApplesUpdate,2025-04-08T17:27:33.000Z,Normal,0,0,0,0,1644
hamamon0128,2025-04-08T17:29:12.000Z,better or worse,0,0,0,0,1823
GeekB_Apple,2025-04-08T18:32:31.000Z,Worse 🫩,0,0,0,0,1587
br14ant,2025-04-08T21:16:12.000Z,It’s definitely worse!,0,0,0,0,740
itsYEday,2025-04-09T01:47:40.000Z,my phone is ass after whatever upgrade just happened couple days ago .. slower loading everything and battery dies quicker,0,0,0,0,533
deb_helf,2025-04-09T02:18:41.000Z,"Worse, iPhone 16 Pro Max",0,0,0,0,2500
GaneshMPawar4,2025-04-08T17:04:27.000Z,Better,0,0,0,0,519
DanPius8,2025-04-08T17:04:39.000Z,Best,0,0,0,0,1006
locko_nath,2025-04-08T17:04:42.000Z,better,0,0,0,0,716
rizal_septyan,2025-04-08T17:06:14.000Z,Better,0,0,0,0,498
SwiftDevPro,2025-04-08T17:09:07.000Z,Better,0,0,0,0,19
chasehunt_16,2025-04-08T17:11:14.000Z,"Significantly better, like one of the better updates for battery there has been. 15PM",0,0,0,0,1070
GologanStasik,2025-04-08T17:11:32.000Z,"NPC scared about battery life why..
i just don't care about battery but NPC is false..
yes npc false",0,0,0,0,427
utkugenli01,2025-04-08T17:17:08.000Z,Normal but not very good i think 18.4.1 or 18.5 upgrade to battery life @Apple,0,0,0,0,246
melonmusk77,2025-04-08T17:19:59.000Z,worse,0,0,0,0,123
GiorgosRafael,2025-04-08T17:35:40.000Z,Worse… 15 plus,0,0,0,0,122
StephenYeb43053,2025-04-08T17:04:25.000Z,Better,0,0,0,0,641
konstitsB,2025-04-08T17:07:04.000Z,Bad,0,0,0,0,3784
saichndra,2025-04-08T17:10:08.000Z,Worse,0,0,0,0,1879
ZeroNineTwenty3,2025-04-08T17:21:26.000Z,"In my experience, it’s gotten a bit better.",0,0,0,0,3076
mtgproductionss,2025-04-08T17:25:34.000Z,About the same for me,0,0,0,0,5498
ApplesUpdate,2025-04-08T17:27:33.000Z,Normal,0,0,0,0,1644
hamamon0128,2025-04-08T17:29:12.000Z,better or worse,0,0,0,0,1823
GeekB_Apple,2025-04-08T18:32:31.000Z,Worse 🫩,0,0,0,0,1587
br14ant,2025-04-08T21:16:12.000Z,It’s definitely worse!,0,0,0,0,740
itsYEday,2025-04-09T01:47:40.000Z,my phone is ass after whatever upgrade just happened couple days ago .. slower loading everything and battery dies quicker,0,0,0,0,533
deb_helf,2025-04-09T02:18:41.000Z,"Worse, iPhone 16 Pro Max",0,0,0,0,2500
GaneshMPawar4,2025-04-08T17:04:27.000Z,Better,0,0,0,0,519
DanPius8,2025-04-08T17:04:39.000Z,Best,0,0,0,0,1006
locko_nath,2025-04-08T17:04:42.000Z,better,0,0,0,0,716
rizal_septyan,2025-04-08T17:06:14.000Z,Better,0,0,0,0,498
SwiftDevPro,2025-04-08T17:09:07.000Z,Better,0,0,0,0,19
chasehunt_16,2025-04-08T17:11:14.000Z,"Significantly better, like one of the better updates for battery there has been. 15PM",0,0,0,0,1070
GologanStasik,2025-04-08T17:11:32.000Z,"NPC scared about battery life why..
i just don't care about battery but NPC is false..
yes npc false",0,0,0,0,427
utkugenli01,2025-04-08T17:17:08.000Z,Normal but not very good i think 18.4.1 or 18.5 upgrade to battery life @Apple,0,0,0,0,246
melonmusk77,2025-04-08T17:19:59.000Z,worse,0,0,0,0,123
GiorgosRafael,2025-04-08T17:35:40.000Z,Worse… 15 plus,0,0,0,0,122
vampirehear1,2025-04-08T17:39:25.000Z,idk but my 11 feels less annoying somehow,0,0,0,0,79
esekerdag,2025-04-08T17:59:48.000Z,Worse. 15 pro max,0,0,0,0,207
EsotericReetAap,2025-04-08T18:01:45.000Z,iPhone 14 Pro is very underwhelming and its overal battery health has degraded by 10% (from 100%) within 6 months of normal use.,0,0,0,0,132
tiyas3600,2025-04-08T18:04:43.000Z,It never gets better …,0,0,0,0,108
LilShaFein,2025-04-08T18:23:15.000Z,Worse.. 15 pro max,0,0,0,0,166
premnathbangar,2025-04-08T18:27:18.000Z,Worse,0,0,0,0,55
anonunknown124,2025-04-08T18:58:36.000Z,"idk, the only thing that happens with my iphone 13 is the battery health percentage at rare times decreases",0,0,0,0,149
_SuccessPOTUS,2025-04-08T19:26:30.000Z,"it’s heats up
from 16 going",0,0,0,0,107
pabloumbellino,2025-04-08T19:29:04.000Z,The battery got worse with iOS 18.4,0,0,0,0,97
urb88c,2025-04-08T19:54:37.000Z,"iPhone 15, Nov2024",0,0,0,0,1014
YvonRomuald,2025-04-08T20:16:36.000Z,"@grok explique moi un peu 
iOS 18.4 doit améliorer la batterie c’est ça ? Et en quoi et comment je peux le constater sur mon iPhone par rapport à avant ?",0,0,0,0,908
Tech_EdgeTE,2025-04-09T04:25:29.000Z,Worse,0,0,0,0,62
AlexBec27367210,2025-04-09T08:58:56.000Z,Worse iPhone 16 pro max,0,0,0,0,107
L1LW3BB02,2025-04-08T17:05:32.000Z,Not better,0,0,0,0,500
_thearnie,2025-04-08T17:05:39.000Z,Not updated yet.,0,0,0,0,642
cartmanezinho,2025-04-08T17:05:45.000Z,@hamzzzzaaaaaaaa ze hebben ons gehoord. Kom er zo achter,0,0,0,0,864
Marhony,2025-04-08T17:06:23.000Z,Neutral,0,0,0,0,148
Daniyawl,2025-04-08T17:06:24.000Z,Sometimes good sometimes worse,0,0,0,0,439
EgyptianCopt17,2025-04-08T17:07:17.000Z,Since the iOS 18 my battery health dropped to 77% and it’s an iPhone 14 Plus that I bought 2 years ago ,0,0,0,0,495
