username,date,text,replies,reposts,likes,bookmarks,views
SamsungMobile,2025-03-13T13:30:30.000Z,"Vanessa Hill, a sleep scientist, explores how technology improves sleep. With healthy routines and innovations, she sees a future where everyone has quality sleep. #GalaxyZFlip6 #GalaxyWatch7 #GalaxyRing #VoicesofGalaxy",32,13,184,13,37703
NotoriousPunked,2025-04-09T20:26:06.000Z,One UI 7 you clowns ,0,0,3,0,628
_officerK,2025-03-13T13:30:57.000Z,One Ui 8 when,0,0,4,0,232
HarmohanSingh15,2025-03-13T14:43:56.000Z,"Very disappointed with Samsung. Samsung has no regard to it's flagship product's long-term customers. Wrong S25 Ultra color got ordered. Neither Samsung corrected the order, nor they are willing to replace. Rather charged 3000 cancellation charges. NEVER BUYING SAMSUNG AGAIN.",0,0,4,0,177
NeilRidgway,2025-03-14T11:43:40.000Z,"DON'T BUY THE S25 ULTRA

The spen has been designed wrong and rattles a lot, Samsung are refusing to acknowledge the problem or send out a replacement pen (which seems to be the problem).

See my video of the problem at (sounds even louder in real life):",0,0,4,0,171
bcnlov,2025-03-13T20:52:43.000Z,Please we want google photos by default On Samsung. I like galery app but not onedrive sync…,0,0,2,0,118
alperdbu,2025-03-14T07:52:42.000Z,NextPaper 4.0 to All Phones please,0,0,2,0,88
Configure99,2025-03-14T09:40:01.000Z,"Get our Samsung s22 fix, you are punishing us the s22 users, you gave us bad update and after updating it our phones bricks and begins to loops repeatedly, which renders the phone useless",0,0,0,0,46
AnsAbw97772,2025-03-14T16:38:13.000Z,أيمت بدكم تنزلو العلم السوري على الكيبورد !,0,0,0,0,65
m3fisto1980,2025-03-15T13:45:49.000Z,"you are as impressive as your updates - based on your declarations about fast and long updates, meanwhile my galaxy S24 ultra was treated like a weak average! the shame and embarrassment of  samsung made me convinced not to buy anything more from you!   ",0,0,0,0,68
IMADALDEENDEEB1,2025-03-17T21:22:38.000Z,نزلو تحديث علم سوريا؟؟؟؟,0,0,0,0,46
alexander_70924,2025-03-13T19:59:57.000Z,,0,0,0,0,85
Alexpierce001,2025-03-24T17:00:07.000Z,"What about to make smartphones that doesn't burn your eyes cause of PWM and Themporal dithering?
Today's smartphones are unwatchable!",0,0,0,0,19
ashie_fx,2025-03-13T17:08:22.000Z,I will  sleep better the day l own a @SamsungMobile @SamsungMobileSA  book 5 with @Snapdragon x elite,0,0,0,0,132
raweh_1,2025-04-11T15:23:04.000Z,"I have used a Samsung phone since the Galaxy s2. Apparently, you are who needs to improve your sleep because you are not waking up. The next phone will be a Chinese brand phone it is the End",0,0,0,0,57
