username,date,text,replies,reposts,likes,bookmarks,views
SamsungMobile,2025-03-02T05:00:02.000Z,"Samsung marks a step forward with AI for everyone by introducing the new #GalaxyA56 5G, #GalaxyA36 5G and #GalaxyA26 5G. #GalaxyAI",102,61,484,21,51571
Riadh_radhi34,2025-03-02T10:23:36.000Z,Now all Samsung fans have made sure Samsung is deliberately slowing down one ui 7 to s24 serie . We have to boycott this corrupt company,0,0,19,0,641
GasparePia44277,2025-03-03T22:19:38.000Z,I need one ui 7 for my s23 ultra!!!!!!we need informations!!!!!,0,0,10,0,687
Abdulla31739095,2025-03-03T17:41:23.000Z,"My s22 ultra got stocked at boot loop after updated to the latest security patch level, research has shown that thousands of it users has been accepted, please how can you help me to fix this issue. I have been using Samsung for over 12 years now upgrading consistently @sammobile",0,2,5,0,100
LemonPopsicle29,2025-03-02T05:13:42.000Z,Samsung marks a step backwards (again) with updates releases.,0,0,8,0,767
Andre42CC,2025-03-02T17:42:32.000Z,Just like a joke,0,0,7,0,248
SmigolN07126566,2025-03-04T23:35:06.000Z,"Hello @SamsungMobile I'm thinking about buying a TV, but I'm not sure which brand is the best, whether you're Samsung or LG. Now, tell me what your Smart TV has that LG doesn't?",0,0,7,0,161
ZaraFan20151,2025-03-02T10:07:55.000Z,"Wait, where's the Galaxy A76???",2,0,5,0,419
kingfrosh200,2025-03-02T22:10:49.000Z,but now weather it's on or off people can still access your phone if connected to their pc,0,0,5,0,309
Kyle_KRS,2025-03-02T22:30:11.000Z,"Honestly don't care about AI , 

Just make better , solid devices please .",0,0,4,0,163
javaidbanday,2025-03-02T23:55:57.000Z,Where is your stable one ui7 update in india. Is it mockery,0,0,4,0,348
anto_tosqui,2025-03-02T15:03:18.000Z,6 never coming updates just like One Ui7 for A55,0,0,3,0,442
ArthurMorg73698,2025-03-03T02:08:13.000Z,There is no SD card. I will not buy it !!,2,0,3,0,218
satorugojoin,2025-03-04T02:55:38.000Z,Release one ui 7 for s23 fe series..... this is horrible,0,0,2,0,466
Eae_Thii17,2025-03-02T14:38:57.000Z,What about One UI 7 pro A55?,0,0,0,0,449
armisTyson,2025-03-02T16:35:56.000Z,Very cool @SamsungMobile,0,0,0,0,250
whozae,2025-03-02T18:47:15.000Z,"There's nothing useful with #GalaxyAI    it's ASS! ITS JUST A GIMMICK! 

Samsung Galaxy AI is a learning machines using users data. The only person benefiting is you @Samsung.

This is all it does that's it literally that's it!
And it's not even that good.",0,0,0,0,293
baduday_0000,2025-03-04T01:10:55.000Z,????,0,0,0,0,144
Andre42CC,2025-03-02T17:42:32.000Z,Just like a joke,0,0,7,0,248
SmigolN07126566,2025-03-04T23:35:06.000Z,"Hello @SamsungMobile I'm thinking about buying a TV, but I'm not sure which brand is the best, whether you're Samsung or LG. Now, tell me what your Smart TV has that LG doesn't?",0,0,7,0,161
ZaraFan20151,2025-03-02T10:07:55.000Z,"Wait, where's the Galaxy A76???",2,0,5,0,419
kingfrosh200,2025-03-02T22:10:49.000Z,but now weather it's on or off people can still access your phone if connected to their pc,0,0,5,0,309
Kyle_KRS,2025-03-02T22:30:11.000Z,"Honestly don't care about AI , 

Just make better , solid devices please .",0,0,4,0,163
javaidbanday,2025-03-02T23:55:57.000Z,Where is your stable one ui7 update in india. Is it mockery,0,0,4,0,348
anto_tosqui,2025-03-02T15:03:18.000Z,6 never coming updates just like One Ui7 for A55,0,0,3,0,442
ArthurMorg73698,2025-03-03T02:08:13.000Z,There is no SD card. I will not buy it !!,2,0,3,0,218
satorugojoin,2025-03-04T02:55:38.000Z,Release one ui 7 for s23 fe series..... this is horrible,0,0,2,0,466
Eae_Thii17,2025-03-02T14:38:57.000Z,What about One UI 7 pro A55?,0,0,0,0,449
armisTyson,2025-03-02T16:35:56.000Z,Very cool @SamsungMobile,0,0,0,0,250
whozae,2025-03-02T18:47:15.000Z,"There's nothing useful with #GalaxyAI    it's ASS! ITS JUST A GIMMICK! 

Samsung Galaxy AI is a learning machines using users data. The only person benefiting is you @Samsung.

This is all it does that's it literally that's it!
And it's not even that good.",0,0,0,0,293
baduday_0000,2025-03-04T01:10:55.000Z,????,0,0,0,0,144
GasparePia44277,2025-03-04T08:47:50.000Z,What's new for the one ui 7 for s 23 ultra?,0,0,0,0,350
MFahim28767,2025-03-02T05:25:50.000Z,,0,0,0,0,633
LPasjojo,2025-03-02T07:49:16.000Z,,0,0,0,0,454
Sirmajnr,2025-03-02T20:20:01.000Z,Pre-order starts when? For Kenyans,0,0,0,0,247
kingfrosh200,2025-03-02T22:10:24.000Z,I don't know if this is just for the s24fe series but after the February security update auto blocker isn't working anymore i connected my phone to my pc and my internal storage came up which isn't supposed too cause the auto blocker was on,0,0,0,0,304
SahrulAseg,2025-03-03T23:22:20.000Z,"One ui 7 di s24 ultra dimana? A56 bisa one ui dengan harga yg murah, ini s24 ultra 20 jutaan masih one ui 6, jangan alasan karna ui masih belum stabil, a56 kok bisa?",0,0,0,0,373
EugeneMelly9090,2025-03-04T09:50:51.000Z,Please when will Samsung Galaxy A15 get the 1UI7.0,0,0,0,0,131
_sosen_,2025-03-04T14:47:00.000Z,"Now that we know that @SamsungMobile  is planning to return to Russia, what are your alternatives?",0,0,0,0,66
Vishvesh_2312,2025-03-04T20:04:19.000Z,"Hey, samsung, I'm really disappointed from your promised 7 year of os update , still s24 is stuck on one ui 6.1 , and im not getting chance to enroll for beta program, please release aspa",0,0,0,0,121
Elkhatab_4,2025-03-04T21:26:18.000Z,When you will update the Syrian flag,0,0,0,0,71
JuanGil80035005,2025-03-05T02:39:03.000Z,Fuck off,0,0,0,0,48
DuzgorenCnr,2025-03-05T07:03:01.000Z,Please get beta to Turkey.,0,0,0,0,55
TheCrewFanNext,2025-03-05T13:20:49.000Z,Hallo samsung Team ich hab einen Bug festgestellt beim platzieren eines widgets,0,0,0,0,71
coelhocael,2025-03-05T19:05:36.000Z,"Meu celular está na garantia pela terceira vez e tudo que eu queria era apenas um smartphone novo ou meu dinheiro de volta, não quero ficar com celular que cada vez que volta da garantia volta pior não! E eles não respondem!",0,0,0,0,70
kingchael,2025-03-07T12:36:30.000Z,"@SamsungMobile ,please don't neglect we that still like small screen phones like the s7...#Design4Us. Thanks",0,0,0,0,10
Somtouwakwe,2025-03-07T17:06:16.000Z,"Dear Samsung, It's the 3rd week now and I didn't get any response from you guys on the replacement of my phone. No phone no Money. I just wanted to let you guys know that as a first timer using a Samsung product, this has been the worst experience I've had in my life",0,0,0,0,15
kutsalcavus,2025-03-07T21:36:59.000Z,"Dear Samsung S23 Ultra has a network connection problem after the latest update (25/02), this is the case for most users, why did you victimize us, people can no longer use their phone's network, please fix it",0,0,0,0,58
Nizomiddin091,2025-03-09T04:39:50.000Z,Hello Samsung can I get this phone for free,0,0,0,0,10
Rakesh766651633,2025-03-11T10:19:27.000Z,Phone ke sath charger kyon nahin dete Ho Samsung ka phone lene ka ichcha hoti hai charger nahin hota man lene ka nahin karta,0,0,0,0,32
thekharis2,2025-03-16T06:48:29.000Z,Why on earth you remove sd card slot on your midrange phone?! Im going to wait untill you release thr version with sd card slot in it,0,0,0,0,26
RightWingScotUK,2025-03-18T16:52:23.000Z,NaN,0,0,0,0,27
ProfesorHectorV,2025-03-22T17:43:13.000Z,No compren Samsung. Tengo 48 días esperando que envíen mi guía de recolección para enviar mi teléfono a reparación y aún no lo hacen,0,0,0,0,13
Piortpro,2025-03-24T09:09:30.000Z,"Since the a56 doesn't have an SD card slot, I'll choose the Pixel 9A or Nothing Phone 3A Pro.",0,0,0,0,250
boy_smada,2025-04-06T06:01:10.000Z,You either up your game or tecno will come for you ...you should be at the top of the food chain,0,0,0,0,43
jerryverseX,2025-03-04T13:14:44.000Z,"Can I get a new one for free?

#zelena #Tommavi #helevier #sstvi #Trump #GrandeFratello #uzaksehir #shailenzo",0,0,0,0,751
SakaLenci1,2025-03-02T07:12:16.000Z,My smartphone is Galaxy A25 5G,0,0,0,0,463
_kendisi_,2025-03-02T08:29:59.000Z,"Since I couldn't find a Samsung watch strap in Ankara, the capital of Türkiye, it wouldn't matter if you sent people to Mars. I had to glue the broken strap and if this one breaks, I will tie a string to my watch and put it on my wrist. This is Samsung Türkiye's success.",3,0,0,0,287
NickyReplies,2025-03-02T05:12:20.000Z,"Exciting to see AI making its way to more devices!  The new   #galaxyA56 #GalaxyA36 #GalaxyA26
looks promising.  #GalaxyAI #Samsung",0,0,0,0,79
malecklv,2025-03-02T10:39:57.000Z,连最后A系列的扩展卡支持也阉割了，三星你们到底是怎么想的？安卓最大的特色就是支持扩展卡，你们为了赚钱就这么从s系列阉割扩展卡开始，到现在连A系列的扩展卡支持都阉割了！你们的良心不疼么？？？,0,0,0,0,224
alexle0nalex,2025-03-03T16:44:28.000Z,"Please forward this letter to Lee Jae-yong, it is very important for Samsung Electronics. Thank you.",0,0,0,0,19
OmarAT03,2025-03-11T04:13:56.000Z,Not Micro SD? Really?,0,0,0,0,12
MeTumboAtuMama,2025-03-05T00:44:39.000Z,"No sd card for the a series, ok if you're gonna take that away at least offer a 512gb version with more ram. For someone who takes a lot photos is restrictive the limited storage options, that was the reason that i kept purchasing the a series for me and my family",0,0,0,0,6
gogon7475,2025-03-05T15:12:18.000Z,"Kritikan kualitas HP Samsung A71.
LCD blank dalam setahun.Padahal tidak untuk main game.Ganti di Service Center kena 1,5jt.
Sekarang fitur ketukan 2x untuk menyala HP tidak berfungsi tapi bisa untuk mematikan layar.
Ada apa lagi nih?Masalah muncul sesudah update software terbaru.",0,0,0,0,153
CaptainCrash611,2025-03-07T13:42:54.000Z,You've removed the memory card?! I dropped to the A series after you dropped expandable storage from the FE series and now after using Samsung phones for years I'm going to drop your phones entirely. I'm sick of you removing features!,0,0,0,0,19
VantageDr,2025-03-08T07:17:59.000Z,@grok why are you not ready for download on Google play yet ?,0,0,0,0,22
Configure99,2025-03-09T20:20:47.000Z,"#samsung Galaxy S22 Ultra  #GalaxyS22UltraFailed #OneUI6.1Failed #Android #TechIssues #BootLoop #BrickedPhones #SoftwareBug #SamsungFailure #HardwareFailureDueToSoftwareUpdate #Techsupport #ConsumerRightMy s22 ultra stock at bootloop after I updated my phone, the issue is promine",0,0,0,0,73
MohammadAlagouz,2025-04-15T18:50:30.000Z,"Samsung Galaxy A56 5G
Has many models
SM-A5660
SM-A566B
SM-A566E
SM-A566E/DS

Which model has this  configuration? 
Nano-SIM + Nano-SIM + eSIM + eSIM",0,0,0,0,3
